"CensusID","ObsID","Date","Site","Area","Type","ObservationType","Pred","PredAbb","Prey","PreyAbb","PredSize","EstimatedPredSize","PreySize","EstimatedPreySize","Drilling","ObsComment","Tag","PossibleChaemoPred","TideZone","RepeatObs","ShellColour"
1028409284,-1647946451,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",14,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1311020205,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",9,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1136754191,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",17,FALSE,3,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1711075898,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",14,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1382710268,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",11,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1939222448,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",17,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,198207276,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",12,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1300632810,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",15,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,379807466,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",12,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-175992117,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",16,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-286806289,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",11,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1715239197,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",14,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1076635501,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",17,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-139782507,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",15,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-462860337,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",15,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,834643279,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",11,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1778685499,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",13,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1770482272,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",10,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-608602962,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",13,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1117809371,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",13,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,647904013,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",12,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1511946713,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",9,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1939252311,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",15,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-930733117,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",13,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,628456264,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",14,FALSE,1,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,227084981,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",12,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,101989645,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",17,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1176465529,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",13,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-2061456810,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",16,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,658978079,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",10,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-320937730,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",11,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1332566152,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",14,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,130015301,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",14,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-407493336,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",10,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-117294529,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",17,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-972545697,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",15,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1897607062,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",15,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,190949702,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Balanus_glandula","Bg",15,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1421328888,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",7,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,340568612,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,20,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1537366752,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,16,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1676070564,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-633139416,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",12,FALSE,6,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-63999321,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",10,FALSE,3,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,134041345,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-92807975,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,2009188654,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1872261042,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1744134420,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,20,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,268329043,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,20,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-724970609,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,23,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1324687666,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,7,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1073751535,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",10,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,48024332,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,28,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-843034028,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,12,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1362049375,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,18,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,2069524919,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,12,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-809132381,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,16,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1327033866,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1321242352,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",9,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-634872884,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-332626756,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,27,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1147349454,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",17,FALSE,10,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1587749087,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",18,FALSE,13,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,278281783,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,11,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,223326487,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",21,FALSE,17,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1011787750,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1700294456,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,4,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1795384162,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,7,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-870536483,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,13,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-926116134,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,268533912,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,18,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,875932914,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,815948785,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-319356572,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",16,FALSE,9,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,891162442,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,5,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1891420198,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,15,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1472998073,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",9,FALSE,7,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1366968186,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",15,FALSE,22,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-2026986303,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",10,FALSE,2,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1421869865,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,21,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-872196952,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,13,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-160599003,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",10,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-499045313,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,6,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-696755218,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",19,FALSE,14,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-1768481712,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",11,FALSE,3,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1009643424,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,19,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,1381781666,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",13,FALSE,20,FALSE,TRUE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
1028409284,-383010693,2013-05-26,"Yachats_Barnacle_Rock","AA1","Natural","Systematic Census","Nucella_ostrina","No","Mytilus_trossulus","Mt",14,FALSE,14,FALSE,FALSE,"","None",FALSE,"General_Unspecified","1st obs or unknown identity","Unspecified"
